Country,State,City,StationName,PM25,AQI,MainPollutant,PM10,SO2,CO,NO2,Ozone
USA,Pennsylvania,Pittsburgh,Lawrenceville,1.23,19,Ozone,,,,,47.65
USA,Pennsylvania,Pittsburgh,Lawrenceville,8.33,34,PM2.5,,,,,57.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,10.15,42,PM2.5,,,,,87.05
USA,Pennsylvania,Pittsburgh,Lawrenceville,5.75,24,PM2.5,,,,,41.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,9.83,41,PM2.5,,0.39,,,33.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,,7,Ozone,,1.34,,,16.76
USA,Pennsylvania,Pittsburgh,Lawrenceville,4.33,29,Ozone,,1.82,,,71.58
USA,Pennsylvania,Pittsburgh,Lawrenceville,11.45,47,PM2.5,,,,,31.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,9.13,38,PM2.5,,,,,59.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,,9,Ozone,,,,,23
USA,Pennsylvania,Pittsburgh,Lawrenceville,7.66,32,PM2.5,,,,,26.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,18.8,65,PM2.5,,,,,5
USA,Pennsylvania,Pittsburgh,Lawrenceville,6.07,25,PM2.5,,,,,22.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,10.6,44,PM2.5,,2.54,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,6.11,25,PM2.5,,,,,21.39
USA,Pennsylvania,Pittsburgh,Lawrenceville,7.32,30,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,8.17,34,PM2.5,11.67,,,,38.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,12.37,52,PM2.5,,,,,26.31
USA,Pennsylvania,Pittsburgh,Lawrenceville,19.05,66,PM2.5,,,,,21.68
USA,Pennsylvania,Pittsburgh,Lawrenceville,2.05,15,Ozone,,,,,37.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,13.25,53,PM2.5,,,,,51.26
USA,Pennsylvania,Pittsburgh,Lawrenceville,12.42,52,PM2.5,,,,,53.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,9.45,39,PM2.5,,3.01,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,11.64,48,PM2.5,,0.61,215.86,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,6.49,27,PM2.5,,,,,26.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,,0,SO2,,0.35,,,
USA,Pennsylvania,Pittsburgh,,10.02,41,PM2.5,,,,,42.9
USA,Pennsylvania,Pittsburgh,Lawrenceville,9.42,39,PM2.5,,,,,31.43
USA,Pennsylvania,Pittsburgh,Lawrenceville,4.67,19,PM2.5,,,,,47.04
USA,Pennsylvania,Pittsburgh,Lawrenceville,11.26,47,PM2.5,,,,,23.32
USA,Pennsylvania,Pittsburgh,Lawrenceville,7.84,32,PM2.5,,,,,21.35
USA,Pennsylvania,Pittsburgh,Lawrenceville,11.92,49,PM2.5,,,,,36.38
USA,Pennsylvania,Pittsburgh,Lawrenceville,26.08,80,PM2.5,,,,,92.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,6.88,28,PM2.5,,,,,55.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,,10,Ozone,,2.77,446.67,,25.82
USA,Pennsylvania,Pittsburgh,Lawrenceville,7.97,33,PM2.5,,0.56,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,10.71,44,PM2.5,,,,,14.42
USA,Pennsylvania,Pittsburgh,,5.51,23,PM2.5,,,,,27.88
USA,Pennsylvania,Pittsburgh,Lawrenceville,11.75,49,PM2.5,,,,,61.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,13,53,PM2.5,,,,,41.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,4.74,25,Ozone,,,,,63.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,10.92,45,PM2.5,,,,,17.21
USA,Pennsylvania,Pittsburgh,Lawrenceville,5.1,21,PM2.5,,0.5,,,4
USA,Pennsylvania,Pittsburgh,Lawrenceville,15.04,57,PM2.5,,,,,36.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,9.61,40,PM2.5,,,,,33.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,7.83,32,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,11.36,47,PM2.5,,,,,7.15
USA,Pennsylvania,Pittsburgh,Lawrenceville,6.21,26,PM2.5,,,,,60.8
USA,Pennsylvania,Pittsburgh,Lawrenceville,12.46,52,PM2.5,,,,,59.08
USA,Pennsylvania,Pittsburgh,Lawrenceville,,0,SO2,,0.63,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,5.59,23,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,17.19,62,PM2.5,,,,,36
USA,Pennsylvania,Pittsburgh,Lawrenceville,11.96,49,PM2.5,,,,,77.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,8.33,35,Ozone,,,,,86.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,6.79,28,PM2.5,,,,,34.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,11.64,48,PM2.5,,,,,12.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,7.77,32,PM2.5,,,,,32.04
USA,Pennsylvania,Pittsburgh,,10.44,43,PM2.5,,,,,3.56
USA,Pennsylvania,Pittsburgh,Lawrenceville,,1,Ozone,,1.87,,,2.67
USA,Pennsylvania,Pittsburgh,,9.7,40,PM2.5,,1.33,,,49
USA,Pennsylvania,Pittsburgh,Lawrenceville,12.12,51,PM2.5,,,,,10.21
USA,Pennsylvania,Pittsburgh,Lawrenceville,14.3,56,PM2.5,,,,,42
USA,Pennsylvania,Pittsburgh,Lawrenceville,19.46,66,PM2.5,,,,,83.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,19.96,67,PM2.5,28.5,,,,56.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,9.53,39,PM2.5,,,,,30.67
USA,Pennsylvania,Pittsburgh,Lawrenceville,6.83,28,PM2.5,,,,,56.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,8.93,37,PM2.5,,1.07,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,5.08,34,Ozone,7.25,,,,84.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,18.4,64,PM2.5,,,,,27.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,12,50,PM2.5,,,,,24.38
USA,Pennsylvania,Pittsburgh,Lawrenceville,13.62,54,PM2.5,,2.34,299.99,,70.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,10.83,45,PM2.5,15.46,,,,54.17
USA,Pennsylvania,Braddock,North Braddock,20,68,PM2.5,42.94,4.37,,,
USA,Pennsylvania,Braddock,North Braddock,22.46,73,PM2.5,47.8,2.73,,,
USA,Pennsylvania,Braddock,North Braddock,16.67,61,PM2.5,36,7.21,,,
USA,Pennsylvania,Braddock,North Braddock,11.72,48,PM2.5,18.21,1.94,,,
USA,Pennsylvania,Braddock,North Braddock,9.17,38,PM2.5,13.21,1.42,,,
USA,Pennsylvania,Braddock,North Braddock,13.36,54,PM2.5,18.74,2.62,,,
USA,Pennsylvania,Braddock,North Braddock,11.86,49,PM2.5,15.25,1.75,,,
USA,Pennsylvania,Braddock,North Braddock,15.67,58,PM2.5,23.39,0,,,
USA,Pennsylvania,Braddock,North Braddock,10,41,PM2.5,14.59,1.75,,,
USA,Pennsylvania,Braddock,North Braddock,9.01,37,PM2.5,14.6,0,,,
USA,Pennsylvania,Braddock,North Braddock,7.86,32,PM2.5,10.74,1.2,,,
USA,Pennsylvania,Braddock,North Braddock,20,68,PM2.5,39,0.11,,,
USA,Pennsylvania,Braddock,North Braddock,,2,SO2,,3.99,,,
USA,Pennsylvania,Braddock,North Braddock,9.9,41,PM2.5,12.21,0,,,
USA,Pennsylvania,Braddock,North Braddock,9.05,37,PM2.5,10.54,1.64,,,
USA,Pennsylvania,Braddock,North Braddock,15.46,58,PM2.5,23.63,0.22,,,
USA,Pennsylvania,Braddock,North Braddock,10.49,43,PM2.5,27,5.57,,,
USA,Pennsylvania,Braddock,North Braddock,17.15,62,PM2.5,46.7,2.62,,,
USA,Pennsylvania,Braddock,North Braddock,8.63,36,PM2.5,16.67,0,,,
USA,Pennsylvania,Braddock,North Braddock,10.64,44,PM2.5,21.45,5.24,,,
USA,Pennsylvania,Braddock,North Braddock,17.33,62,PM2.5,35.08,3.67,,,
USA,Pennsylvania,Braddock,North Braddock,18.4,64,PM2.5,44.05,1.82,,,
USA,Pennsylvania,Braddock,North Braddock,20.8,69,PM2.5,40.5,2.23,,,
USA,Pennsylvania,Braddock,North Braddock,17.25,62,PM2.5,32.62,0.95,,,
USA,Pennsylvania,Braddock,North Braddock,7.62,31,PM2.5,11.7,0.98,,,
USA,Pennsylvania,Braddock,North Braddock,9.9,41,PM2.5,12.73,1.75,,,
USA,Pennsylvania,Braddock,North Braddock,6.72,28,PM2.5,8.78,0.22,,,
USA,Pennsylvania,Braddock,North Braddock,5.95,25,PM2.5,14.18,0.11,,,
USA,Pennsylvania,Braddock,North Braddock,11.19,46,PM2.5,20.3,0,,,
USA,Pennsylvania,Braddock,North Braddock,10.85,45,PM2.5,22.29,1.53,,,
USA,Pennsylvania,Braddock,North Braddock,18.48,64,PM2.5,27.13,8.19,,,
USA,Pennsylvania,Braddock,North Braddock,23.27,74,PM2.5,39.05,14.26,,,
USA,Pennsylvania,Braddock,North Braddock,19.3,66,PM2.5,43.8,6.36,,,
USA,Pennsylvania,Braddock,North Braddock,6.2,26,PM2.5,8.43,0.87,,,
USA,Pennsylvania,Braddock,North Braddock,4.78,20,PM2.5,9.42,0,,,
USA,Pennsylvania,Braddock,North Braddock,9.93,41,PM2.5,20.22,0.87,,,
USA,Pennsylvania,Braddock,North Braddock,6.44,27,PM2.5,20.02,1.07,,,
USA,Pennsylvania,Braddock,North Braddock,11.79,49,PM2.5,17.95,0,,,
USA,Pennsylvania,Braddock,North Braddock,8.78,36,PM2.5,17.55,0.11,,,
USA,Pennsylvania,Braddock,North Braddock,6.63,27,PM2.5,14.62,0,,,
USA,Pennsylvania,Braddock,North Braddock,19.17,66,PM2.5,39.43,2.14,185.26,,
USA,Pennsylvania,Braddock,North Braddock,7.57,31,PM2.5,18.01,0.12,,,
USA,Pennsylvania,Avalon,Avalon,11.08,46,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,8.74,36,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,9.54,39,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,5.33,22,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,17.21,62,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,9.29,38,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,4.75,20,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,6.29,26,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,11.92,49,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,8.25,34,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,9.43,39,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,5,21,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,7.46,31,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,4.17,17,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,10.83,45,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,12.32,51,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,10.14,42,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,12.17,51,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,5.46,23,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,6.83,28,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,3.13,13,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,7,29,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,17.5,62,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,3.33,14,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,13.27,53,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,12.46,52,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,14.13,55,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,17.04,61,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,3.75,15,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,13.71,54,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,5.54,23,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,16.05,59,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,7.38,30,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,13.17,53,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,7.08,29,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,8.17,34,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,6.78,28,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,14.32,56,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,6.42,27,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,4.38,18,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,5.46,23,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,12.46,52,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,6.88,28,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,8.38,35,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,7.33,30,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,9.74,40,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,4.68,19,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,6.34,26,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,9.4,39,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,7.76,32,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,3.98,16,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,4.72,20,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,11.12,46,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,5.78,24,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,6.98,29,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,8.9,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3,12,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.5,39,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.42,62,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.67,61,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.28,30,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.94,29,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.25,56,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11,45,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.83,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.83,45,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),27,82,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.82,41,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.71,40,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.38,26,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.62,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.96,45,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.65,40,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.29,60,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.89,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.13,38,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),24.88,78,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.32,51,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.46,52,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),21.88,71,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.5,43,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.5,10,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.75,15,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),21.74,71,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.63,15,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.38,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.48,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.55,48,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.38,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.09,42,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.5,23,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.7,11,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.52,35,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.59,31,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.36,26,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.89,24,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.92,12,PM2.5,3.95,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.29,62,PM2.5,23.67,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.42,54,PM2.5,19.68,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.46,35,PM2.5,12.28,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),1.17,5,PM2.5,1.76,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.5,23,PM2.5,8.4,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.74,11,PM2.5,3.9,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.35,56,PM2.5,20.94,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.92,55,PM2.5,19.7,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.3,18,PM2.5,6.21,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12,50,PM2.5,16,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.25,62,PM2.5,25.89,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.25,56,PM2.5,19.7,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.2,53,PM2.5,19.44,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.71,48,PM2.5,17.4,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.83,32,PM2.5,10.89,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.33,54,PM2.5,19.25,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13,53,PM2.5,18.47,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.58,48,PM2.5,17.79,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.17,53,PM2.5,17.95,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.57,56,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.5,39,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.33,34,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),21.83,71,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),1.62,7,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.71,11,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.52,15,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),26.91,82,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.88,16,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.38,47,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.65,36,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.91,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.92,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),18,63,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),20.88,69,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.25,26,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.53,23,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),1.65,7,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),20,68,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.5,10,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.33,22,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.42,31,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),1.88,8,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),26.33,81,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.79,61,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),18.95,65,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),18.13,64,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.54,44,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),1,4,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),18.5,64,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.83,16,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,12.04,50,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,8.69,36,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,3.75,15,PM2.5,,,,,
USA,Pennsylvania,Avalon,Avalon,13.38,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.42,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10,41,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.83,32,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.48,23,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.83,32,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.63,36,PM2.5,12,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.54,19,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.29,43,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.77,36,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),27.36,83,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.79,49,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11,45,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.67,36,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),68.87,158,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.74,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.82,59,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.85,57,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),19.22,66,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),21.69,71,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.56,35,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.36,26,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.32,47,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.63,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),1.89,8,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),28.78,86,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.76,63,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),18.09,64,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.03,61,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.35,52,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),18.28,64,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.26,22,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.17,13,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.73,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.98,63,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.5,43,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),56.18,151,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),52.01,141,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.76,20,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.03,57,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.98,29,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),32.37,93,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.8,40,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.17,17,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.21,22,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.88,53,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.28,51,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.82,20,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.33,30,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.26,47,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.7,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.83,36,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.45,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),27.27,83,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.88,37,PM2.5,,,,,
